problem,instance,number of objectives,chromosome size,solver,seed,metric name,metric value
MOFJSSP,mk13,4,462,MOEA/D-DE,414977408,Hypervolume Ratio,0.900943
MOFJSSP,mk13,4,462,MOEA/D-DE,819312498,Hypervolume Ratio,0.891386
MOFJSSP,mk13,4,462,MOEA/D-DE,562386085,Hypervolume Ratio,0.908383
MOFJSSP,mk13,4,462,MOEA/D-DE,287613914,Hypervolume Ratio,0.887157
MOFJSSP,mk13,4,462,MOEA/D-DE,755772793,Hypervolume Ratio,0.898568
MOFJSSP,mk13,4,462,MHACO,305089489,Hypervolume Ratio,0.859925
MOFJSSP,mk13,4,462,MHACO,511812191,Hypervolume Ratio,0.877704
MOFJSSP,mk13,4,462,MHACO,608055156,Hypervolume Ratio,0.875616
MOFJSSP,mk13,4,462,MHACO,467424509,Hypervolume Ratio,0.870071
MOFJSSP,mk13,4,462,MHACO,944441939,Hypervolume Ratio,0.868876
MOFJSSP,mk13,4,462,MHACO,414977408,Hypervolume Ratio,0.893532
MOFJSSP,mk13,4,462,MHACO,819312498,Hypervolume Ratio,0.878973
MOFJSSP,mk13,4,462,MHACO,562386085,Hypervolume Ratio,0.871899
MOFJSSP,mk13,4,462,MHACO,287613914,Hypervolume Ratio,0.878403
MOFJSSP,mk13,4,462,MHACO,755772793,Hypervolume Ratio,0.893203
MOFJSSP,mk13,4,462,IHS,305089489,Hypervolume Ratio,0.869089
MOFJSSP,mk13,4,462,IHS,511812191,Hypervolume Ratio,0.862367
MOFJSSP,mk13,4,462,IHS,608055156,Hypervolume Ratio,0.854258
MOFJSSP,mk13,4,462,IHS,467424509,Hypervolume Ratio,0.858526
MOFJSSP,mk13,4,462,IHS,944441939,Hypervolume Ratio,0.860702
MOFJSSP,mk13,4,462,IHS,414977408,Hypervolume Ratio,0.870291
MOFJSSP,mk13,4,462,IHS,819312498,Hypervolume Ratio,0.857321
MOFJSSP,mk13,4,462,IHS,562386085,Hypervolume Ratio,0.863572
MOFJSSP,mk13,4,462,IHS,287613914,Hypervolume Ratio,0.863425
MOFJSSP,mk13,4,462,IHS,755772793,Hypervolume Ratio,0.864619
MOFJSSP,mk13,4,462,NS-BRKGA,305089489,Hypervolume Ratio,0.936934
MOFJSSP,mk13,4,462,NS-BRKGA,511812191,Hypervolume Ratio,0.933411
MOFJSSP,mk13,4,462,NS-BRKGA,608055156,Hypervolume Ratio,0.936343
MOFJSSP,mk13,4,462,NS-BRKGA,467424509,Hypervolume Ratio,0.936541
MOFJSSP,mk13,4,462,NS-BRKGA,944441939,Hypervolume Ratio,0.932512
MOFJSSP,mk13,4,462,NS-BRKGA,414977408,Hypervolume Ratio,0.938705
MOFJSSP,mk13,4,462,NS-BRKGA,819312498,Hypervolume Ratio,0.936581
MOFJSSP,mk13,4,462,NS-BRKGA,562386085,Hypervolume Ratio,0.928855
MOFJSSP,mk13,4,462,NS-BRKGA,287613914,Hypervolume Ratio,0.942484
MOFJSSP,mk13,4,462,NS-BRKGA,755772793,Hypervolume Ratio,0.941589
MOFJSSP,mk14,4,554,NSGA-II,305089489,Hypervolume Ratio,0.886547
MOFJSSP,mk14,4,554,NSGA-II,511812191,Hypervolume Ratio,0.885496
MOFJSSP,mk14,4,554,NSGA-II,608055156,Hypervolume Ratio,0.885543
MOFJSSP,mk14,4,554,NSGA-II,467424509,Hypervolume Ratio,0.883429
MOFJSSP,mk14,4,554,NSGA-II,944441939,Hypervolume Ratio,0.884894
MOFJSSP,mk14,4,554,NSGA-II,414977408,Hypervolume Ratio,0.885923
MOFJSSP,mk14,4,554,NSGA-II,819312498,Hypervolume Ratio,0.882667
MOFJSSP,mk14,4,554,NSGA-II,562386085,Hypervolume Ratio,0.886759
MOFJSSP,mk14,4,554,NSGA-II,287613914,Hypervolume Ratio,0.887616
MOFJSSP,mk14,4,554,NSGA-II,755772793,Hypervolume Ratio,0.883615
MOFJSSP,mk14,4,554,NSPSO,305089489,Hypervolume Ratio,0.870083
MOFJSSP,mk14,4,554,NSPSO,511812191,Hypervolume Ratio,0.872866
MOFJSSP,mk14,4,554,NSPSO,608055156,Hypervolume Ratio,0.870265
MOFJSSP,mk14,4,554,NSPSO,467424509,Hypervolume Ratio,0.871956
MOFJSSP,mk14,4,554,NSPSO,944441939,Hypervolume Ratio,0.871866
MOFJSSP,mk14,4,554,NSPSO,414977408,Hypervolume Ratio,0.871888
MOFJSSP,mk14,4,554,NSPSO,819312498,Hypervolume Ratio,0.872044
MOFJSSP,mk14,4,554,NSPSO,562386085,Hypervolume Ratio,0.874547
MOFJSSP,mk14,4,554,NSPSO,287613914,Hypervolume Ratio,0.871174
MOFJSSP,mk14,4,554,NSPSO,755772793,Hypervolume Ratio,0.873756
MOFJSSP,mk14,4,554,MOEA/D-DE,305089489,Hypervolume Ratio,0.819357
MOFJSSP,mk14,4,554,MOEA/D-DE,511812191,Hypervolume Ratio,0.877212
MOFJSSP,mk14,4,554,MOEA/D-DE,608055156,Hypervolume Ratio,0.850624
MOFJSSP,mk14,4,554,MOEA/D-DE,467424509,Hypervolume Ratio,0.865644
MOFJSSP,mk14,4,554,MOEA/D-DE,944441939,Hypervolume Ratio,0.841983
MOFJSSP,mk14,4,554,MOEA/D-DE,414977408,Hypervolume Ratio,0.865571
MOFJSSP,mk14,4,554,MOEA/D-DE,819312498,Hypervolume Ratio,0.860316
MOFJSSP,mk14,4,554,MOEA/D-DE,562386085,Hypervolume Ratio,0.847051
MOFJSSP,mk14,4,554,MOEA/D-DE,287613914,Hypervolume Ratio,0.850593
MOFJSSP,mk14,4,554,MOEA/D-DE,755772793,Hypervolume Ratio,0.821667
MOFJSSP,mk14,4,554,MHACO,305089489,Hypervolume Ratio,0.848919
MOFJSSP,mk14,4,554,MHACO,511812191,Hypervolume Ratio,0.859983
MOFJSSP,mk14,4,554,MHACO,608055156,Hypervolume Ratio,0.858912
MOFJSSP,mk14,4,554,MHACO,467424509,Hypervolume Ratio,0.831689
MOFJSSP,mk14,4,554,MHACO,944441939,Hypervolume Ratio,0.843828
MOFJSSP,mk14,4,554,MHACO,414977408,Hypervolume Ratio,0.857247
MOFJSSP,mk14,4,554,MHACO,819312498,Hypervolume Ratio,0.852849
MOFJSSP,mk14,4,554,MHACO,562386085,Hypervolume Ratio,0.851372
MOFJSSP,mk14,4,554,MHACO,287613914,Hypervolume Ratio,0.848202
MOFJSSP,mk14,4,554,MHACO,755772793,Hypervolume Ratio,0.853853
MOFJSSP,mk14,4,554,IHS,305089489,Hypervolume Ratio,0.844533
MOFJSSP,mk14,4,554,IHS,511812191,Hypervolume Ratio,0.846629
MOFJSSP,mk14,4,554,IHS,608055156,Hypervolume Ratio,0.843183
MOFJSSP,mk14,4,554,IHS,467424509,Hypervolume Ratio,0.843569
MOFJSSP,mk14,4,554,IHS,944441939,Hypervolume Ratio,0.83413
MOFJSSP,mk14,4,554,IHS,414977408,Hypervolume Ratio,0.84428
MOFJSSP,mk14,4,554,IHS,819312498,Hypervolume Ratio,0.842587
MOFJSSP,mk14,4,554,IHS,562386085,Hypervolume Ratio,0.841069
MOFJSSP,mk14,4,554,IHS,287613914,Hypervolume Ratio,0.843052
MOFJSSP,mk14,4,554,IHS,755772793,Hypervolume Ratio,0.835324
MOFJSSP,mk14,4,554,NS-BRKGA,305089489,Hypervolume Ratio,0.88125
MOFJSSP,mk14,4,554,NS-BRKGA,511812191,Hypervolume Ratio,0.881446
MOFJSSP,mk14,4,554,NS-BRKGA,608055156,Hypervolume Ratio,0.886615
MOFJSSP,mk14,4,554,NS-BRKGA,467424509,Hypervolume Ratio,0.878746
MOFJSSP,mk14,4,554,NS-BRKGA,944441939,Hypervolume Ratio,0.878837
MOFJSSP,mk14,4,554,NS-BRKGA,414977408,Hypervolume Ratio,0.883639
MOFJSSP,mk14,4,554,NS-BRKGA,819312498,Hypervolume Ratio,0.882691
MOFJSSP,mk14,4,554,NS-BRKGA,562386085,Hypervolume Ratio,0.881812
MOFJSSP,mk14,4,554,NS-BRKGA,287613914,Hypervolume Ratio,0.88111
MOFJSSP,mk14,4,554,NS-BRKGA,755772793,Hypervolume Ratio,0.884328
MOFJSSP,mk15,4,568,NSGA-II,305089489,Hypervolume Ratio,0.954429
MOFJSSP,mk15,4,568,NSGA-II,511812191,Hypervolume Ratio,0.957223
MOFJSSP,mk15,4,568,NSGA-II,608055156,Hypervolume Ratio,0.956506
MOFJSSP,mk15,4,568,NSGA-II,467424509,Hypervolume Ratio,0.952524
MOFJSSP,mk15,4,568,NSGA-II,944441939,Hypervolume Ratio,0.957134
MOFJSSP,mk15,4,568,NSGA-II,414977408,Hypervolume Ratio,0.954003
MOFJSSP,mk15,4,568,NSGA-II,819312498,Hypervolume Ratio,0.954976
MOFJSSP,mk15,4,568,NSGA-II,562386085,Hypervolume Ratio,0.935681
MOFJSSP,mk15,4,568,NSGA-II,287613914,Hypervolume Ratio,0.95835
MOFJSSP,mk15,4,568,NSGA-II,755772793,Hypervolume Ratio,0.955428
MOFJSSP,mk15,4,568,NSPSO,305089489,Hypervolume Ratio,0.889539
MOFJSSP,mk15,4,568,NSPSO,511812191,Hypervolume Ratio,0.878114
MOFJSSP,mk15,4,568,NSPSO,608055156,Hypervolume Ratio,0.89488
MOFJSSP,mk15,4,568,NSPSO,467424509,Hypervolume Ratio,0.897112
MOFJSSP,mk15,4,568,NSPSO,944441939,Hypervolume Ratio,0.890717
MOFJSSP,mk15,4,568,NSPSO,414977408,Hypervolume Ratio,0.903271
MOFJSSP,mk15,4,568,NSPSO,819312498,Hypervolume Ratio,0.898784
MOFJSSP,mk15,4,568,NSPSO,562386085,Hypervolume Ratio,0.885663
MOFJSSP,mk15,4,568,NSPSO,287613914,Hypervolume Ratio,0.896941
MOFJSSP,mk15,4,568,NSPSO,755772793,Hypervolume Ratio,0.892358
MOFJSSP,mk15,4,568,MOEA/D-DE,305089489,Hypervolume Ratio,0.892289
MOFJSSP,mk15,4,568,MOEA/D-DE,511812191,Hypervolume Ratio,0.897141
MOFJSSP,mk15,4,568,MOEA/D-DE,608055156,Hypervolume Ratio,0.912786
MOFJSSP,mk15,4,568,MOEA/D-DE,467424509,Hypervolume Ratio,0.908893
MOFJSSP,mk15,4,568,MOEA/D-DE,944441939,Hypervolume Ratio,0.888333
MOFJSSP,mk15,4,568,MOEA/D-DE,414977408,Hypervolume Ratio,0.902903
MOFJSSP,mk15,4,568,MOEA/D-DE,819312498,Hypervolume Ratio,0.89365
MOFJSSP,mk15,4,568,MOEA/D-DE,562386085,Hypervolume Ratio,0.880006
MOFJSSP,mk15,4,568,MOEA/D-DE,287613914,Hypervolume Ratio,0.884031
MOFJSSP,mk15,4,568,MOEA/D-DE,755772793,Hypervolume Ratio,0.907225
MOFJSSP,mk15,4,568,MHACO,305089489,Hypervolume Ratio,0.859793
MOFJSSP,mk15,4,568,MHACO,511812191,Hypervolume Ratio,0.878043
MOFJSSP,mk15,4,568,MHACO,608055156,Hypervolume Ratio,0.869203
MOFJSSP,mk15,4,568,MHACO,467424509,Hypervolume Ratio,0.882066
MOFJSSP,mk15,4,568,MHACO,944441939,Hypervolume Ratio,0.867629
MOFJSSP,mk15,4,568,MHACO,414977408,Hypervolume Ratio,0.869912
MOFJSSP,mk15,4,568,MHACO,819312498,Hypervolume Ratio,0.874292
MOFJSSP,mk15,4,568,MHACO,562386085,Hypervolume Ratio,0.864607
MOFJSSP,mk15,4,568,MHACO,287613914,Hypervolume Ratio,0.867171
MOFJSSP,mk15,4,568,MHACO,755772793,Hypervolume Ratio,0.873042
MOFJSSP,mk15,4,568,IHS,305089489,Hypervolume Ratio,0.860558
MOFJSSP,mk15,4,568,IHS,511812191,Hypervolume Ratio,0.85441
MOFJSSP,mk15,4,568,IHS,608055156,Hypervolume Ratio,0.856588
MOFJSSP,mk15,4,568,IHS,467424509,Hypervolume Ratio,0.856564
MOFJSSP,mk15,4,568,IHS,944441939,Hypervolume Ratio,0.857558
MOFJSSP,mk15,4,568,IHS,414977408,Hypervolume Ratio,0.859566
MOFJSSP,mk15,4,568,IHS,819312498,Hypervolume Ratio,0.864526
MOFJSSP,mk15,4,568,IHS,562386085,Hypervolume Ratio,0.868732
MOFJSSP,mk15,4,568,IHS,287613914,Hypervolume Ratio,0.859077
MOFJSSP,mk15,4,568,IHS,755772793,Hypervolume Ratio,0.864458
MOFJSSP,mk15,4,568,NS-BRKGA,305089489,Hypervolume Ratio,0.927012
MOFJSSP,mk15,4,568,NS-BRKGA,511812191,Hypervolume Ratio,0.929446
MOFJSSP,mk15,4,568,NS-BRKGA,608055156,Hypervolume Ratio,0.918007
MOFJSSP,mk15,4,568,NS-BRKGA,467424509,Hypervolume Ratio,0.9209
MOFJSSP,mk15,4,568,NS-BRKGA,944441939,Hypervolume Ratio,0.926252
MOFJSSP,mk15,4,568,NS-BRKGA,414977408,Hypervolume Ratio,0.920208
MOFJSSP,mk15,4,568,NS-BRKGA,819312498,Hypervolume Ratio,0.921892
MOFJSSP,mk15,4,568,NS-BRKGA,562386085,Hypervolume Ratio,0.913717
MOFJSSP,mk15,4,568,NS-BRKGA,287613914,Hypervolume Ratio,0.917679
MOFJSSP,mk15,4,568,NS-BRKGA,755772793,Hypervolume Ratio,0.927418
MOFJSSP,mk01,4,110,NSGA-II,305089489,Modified Inverted Generational Distance,0.005399
MOFJSSP,mk01,4,110,NSGA-II,511812191,Modified Inverted Generational Distance,0.00418581
MOFJSSP,mk01,4,110,NSGA-II,608055156,Modified Inverted Generational Distance,0.00408775
MOFJSSP,mk01,4,110,NSGA-II,467424509,Modified Inverted Generational Distance,0.00418524
MOFJSSP,mk01,4,110,NSGA-II,944441939,Modified Inverted Generational Distance,0.00463098
MOFJSSP,mk01,4,110,NSGA-II,414977408,Modified Inverted Generational Distance,0.00398282
MOFJSSP,mk01,4,110,NSGA-II,819312498,Modified Inverted Generational Distance,0.00391368
MOFJSSP,mk01,4,110,NSGA-II,562386085,Modified Inverted Generational Distance,0.00508084
MOFJSSP,mk01,4,110,NSGA-II,287613914,Modified Inverted Generational Distance,0.00756947
MOFJSSP,mk01,4,110,NSGA-II,755772793,Modified Inverted Generational Distance,0.00431793
MOFJSSP,mk01,4,110,NSPSO,305089489,Modified Inverted Generational Distance,0.0124405
MOFJSSP,mk01,4,110,NSPSO,511812191,Modified Inverted Generational Distance,0.0121825
MOFJSSP,mk01,4,110,NSPSO,608055156,Modified Inverted Generational Distance,0.0087706
MOFJSSP,mk01,4,110,NSPSO,467424509,Modified Inverted Generational Distance,0.00973409
MOFJSSP,mk01,4,110,NSPSO,944441939,Modified Inverted Generational Distance,0.0126586
MOFJSSP,mk01,4,110,NSPSO,414977408,Modified Inverted Generational Distance,0.011526
MOFJSSP,mk01,4,110,NSPSO,819312498,Modified Inverted Generational Distance,0.0105141
MOFJSSP,mk01,4,110,NSPSO,562386085,Modified Inverted Generational Distance,0.00963947
MOFJSSP,mk01,4,110,NSPSO,287613914,Modified Inverted Generational Distance,0.0111992
MOFJSSP,mk01,4,110,NSPSO,755772793,Modified Inverted Generational Distance,0.00872701
MOFJSSP,mk01,4,110,MOEA/D-DE,305089489,Modified Inverted Generational Distance,0.0133682
MOFJSSP,mk01,4,110,MOEA/D-DE,511812191,Modified Inverted Generational Distance,0.0163062
MOFJSSP,mk01,4,110,MOEA/D-DE,608055156,Modified Inverted Generational Distance,0.0162685
MOFJSSP,mk01,4,110,MOEA/D-DE,467424509,Modified Inverted Generational Distance,0.0178072
MOFJSSP,mk01,4,110,MOEA/D-DE,944441939,Modified Inverted Generational Distance,0.0148822
MOFJSSP,mk01,4,110,MOEA/D-DE,414977408,Modified Inverted Generational Distance,0.0182892
MOFJSSP,mk01,4,110,MOEA/D-DE,819312498,Modified Inverted Generational Distance,0.00888256
MOFJSSP,mk01,4,110,MOEA/D-DE,562386085,Modified Inverted Generational Distance,0.00786122
MOFJSSP,mk01,4,110,MOEA/D-DE,287613914,Modified Inverted Generational Distance,0.0193482
MOFJSSP,mk01,4,110,MOEA/D-DE,755772793,Modified Inverted Generational Distance,0.0172941
MOFJSSP,mk01,4,110,MHACO,305089489,Modified Inverted Generational Distance,0.00879458
MOFJSSP,mk01,4,110,MHACO,511812191,Modified Inverted Generational Distance,0.00885443
MOFJSSP,mk01,4,110,MHACO,608055156,Modified Inverted Generational Distance,0.0102934
MOFJSSP,mk01,4,110,MHACO,467424509,Modified Inverted Generational Distance,0.00996529
MOFJSSP,mk01,4,110,MHACO,944441939,Modified Inverted Generational Distance,0.00838284
MOFJSSP,mk01,4,110,MHACO,414977408,Modified Inverted Generational Distance,0.00984883
MOFJSSP,mk01,4,110,MHACO,819312498,Modified Inverted Generational Distance,0.00979057
MOFJSSP,mk01,4,110,MHACO,562386085,Modified Inverted Generational Distance,0.0115966
MOFJSSP,mk01,4,110,MHACO,287613914,Modified Inverted Generational Distance,0.00925139
MOFJSSP,mk01,4,110,MHACO,755772793,Modified Inverted Generational Distance,0.00879049
MOFJSSP,mk01,4,110,IHS,305089489,Modified Inverted Generational Distance,0.0173595
MOFJSSP,mk01,4,110,IHS,511812191,Modified Inverted Generational Distance,0.0178696
MOFJSSP,mk01,4,110,IHS,608055156,Modified Inverted Generational Distance,0.0187407
MOFJSSP,mk01,4,110,IHS,467424509,Modified Inverted Generational Distance,0.0211713
MOFJSSP,mk01,4,110,IHS,944441939,Modified Inverted Generational Distance,0.0145425
MOFJSSP,mk01,4,110,IHS,414977408,Modified Inverted Generational Distance,0.0193509
MOFJSSP,mk01,4,110,IHS,819312498,Modified Inverted Generational Distance,0.0180197
MOFJSSP,mk01,4,110,IHS,562386085,Modified Inverted Generational Distance,0.0144757
MOFJSSP,mk01,4,110,IHS,287613914,Modified Inverted Generational Distance,0.012832
MOFJSSP,mk01,4,110,IHS,755772793,Modified Inverted Generational Distance,0.0177655
MOFJSSP,mk01,4,110,NS-BRKGA,305089489,Modified Inverted Generational Distance,0.00614989
MOFJSSP,mk01,4,110,NS-BRKGA,511812191,Modified Inverted Generational Distance,0.00509155
MOFJSSP,mk01,4,110,NS-BRKGA,608055156,Modified Inverted Generational Distance,0.00461849
MOFJSSP,mk01,4,110,NS-BRKGA,467424509,Modified Inverted Generational Distance,0.00410103
MOFJSSP,mk01,4,110,NS-BRKGA,944441939,Modified Inverted Generational Distance,0.00467665
MOFJSSP,mk01,4,110,NS-BRKGA,414977408,Modified Inverted Generational Distance,0.00449961
MOFJSSP,mk01,4,110,NS-BRKGA,819312498,Modified Inverted Generational Distance,0.00490365
MOFJSSP,mk01,4,110,NS-BRKGA,562386085,Modified Inverted Generational Distance,0.00533193
MOFJSSP,mk01,4,110,NS-BRKGA,287613914,Modified Inverted Generational Distance,0.00540868
MOFJSSP,mk01,4,110,NS-BRKGA,755772793,Modified Inverted Generational Distance,0.0046925
MOFJSSP,mk02,4,116,NSGA-II,305089489,Modified Inverted Generational Distance,0.00503539
MOFJSSP,mk02,4,116,NSGA-II,511812191,Modified Inverted Generational Distance,0.0032347
MOFJSSP,mk02,4,116,NSGA-II,608055156,Modified Inverted Generational Distance,0.00415076
MOFJSSP,mk02,4,116,NSGA-II,467424509,Modified Inverted Generational Distance,0.00417088
MOFJSSP,mk02,4,116,NSGA-II,944441939,Modified Inverted Generational Distance,0.00391675
MOFJSSP,mk02,4,116,NSGA-II,414977408,Modified Inverted Generational Distance,0.00399993
MOFJSSP,mk02,4,116,NSGA-II,819312498,Modified Inverted Generational Distance,0.00530551
MOFJSSP,mk02,4,116,NSGA-II,562386085,Modified Inverted Generational Distance,0.00501578
MOFJSSP,mk02,4,116,NSGA-II,287613914,Modified Inverted Generational Distance,0.00396976
MOFJSSP,mk02,4,116,NSGA-II,755772793,Modified Inverted Generational Distance,0.00272563
MOFJSSP,mk02,4,116,NSPSO,305089489,Modified Inverted Generational Distance,0.0142805
MOFJSSP,mk02,4,116,NSPSO,511812191,Modified Inverted Generational Distance,0.0148305
MOFJSSP,mk02,4,116,NSPSO,608055156,Modified Inverted Generational Distance,0.00992089
MOFJSSP,mk02,4,116,NSPSO,467424509,Modified Inverted Generational Distance,0.0120385
MOFJSSP,mk02,4,116,NSPSO,944441939,Modified Inverted Generational Distance,0.0135367
MOFJSSP,mk02,4,116,NSPSO,414977408,Modified Inverted Generational Distance,0.0121647
MOFJSSP,mk02,4,116,NSPSO,819312498,Modified Inverted Generational Distance,0.0146512
MOFJSSP,mk02,4,116,NSPSO,562386085,Modified Inverted Generational Distance,0.0122242
MOFJSSP,mk02,4,116,NSPSO,287613914,Modified Inverted Generational Distance,0.0158517
MOFJSSP,mk02,4,116,NSPSO,755772793,Modified Inverted Generational Distance,0.0173149
MOFJSSP,mk02,4,116,MOEA/D-DE,305089489,Modified Inverted Generational Distance,0.0139647
MOFJSSP,mk02,4,116,MOEA/D-DE,511812191,Modified Inverted Generational Distance,0.0105707
MOFJSSP,mk02,4,116,MOEA/D-DE,608055156,Modified Inverted Generational Distance,0.0144283
MOFJSSP,mk02,4,116,MOEA/D-DE,467424509,Modified Inverted Generational Distance,0.0129979
MOFJSSP,mk02,4,116,MOEA/D-DE,944441939,Modified Inverted Generational Distance,0.0150927
MOFJSSP,mk02,4,116,MOEA/D-DE,414977408,Modified Inverted Generational Distance,0.0116073
MOFJSSP,mk02,4,116,MOEA/D-DE,819312498,Modified Inverted Generational Distance,0.0108565
MOFJSSP,mk02,4,116,MOEA/D-DE,562386085,Modified Inverted Generational Distance,0.0122366
MOFJSSP,mk02,4,116,MOEA/D-DE,287613914,Modified Inverted Generational Distance,0.0118408
MOFJSSP,mk02,4,116,MOEA/D-DE,755772793,Modified Inverted Generational Distance,0.0163399
MOFJSSP,mk02,4,116,MHACO,305089489,Modified Inverted Generational Distance,0.0171427
MOFJSSP,mk02,4,116,MHACO,511812191,Modified Inverted Generational Distance,0.0177384
MOFJSSP,mk02,4,116,MHACO,608055156,Modified Inverted Generational Distance,0.0119861
MOFJSSP,mk02,4,116,MHACO,467424509,Modified Inverted Generational Distance,0.0165021
MOFJSSP,mk02,4,116,MHACO,944441939,Modified Inverted Generational Distance,0.0222101
MOFJSSP,mk02,4,116,MHACO,414977408,Modified Inverted Generational Distance,0.0150585
MOFJSSP,mk02,4,116,MHACO,819312498,Modified Inverted Generational Distance,0.0167231
MOFJSSP,mk02,4,116,MHACO,562386085,Modified Inverted Generational Distance,0.0166587
MOFJSSP,mk02,4,116,MHACO,287613914,Modified Inverted Generational Distance,0.0146941
MOFJSSP,mk02,4,116,MHACO,755772793,Modified Inverted Generational Distance,0.0179558
MOFJSSP,mk02,4,116,IHS,305089489,Modified Inverted Generational Distance,0.0156966
MOFJSSP,mk02,4,116,IHS,511812191,Modified Inverted Generational Distance,0.0171702
MOFJSSP,mk02,4,116,IHS,608055156,Modified Inverted Generational Distance,0.0168924
MOFJSSP,mk02,4,116,IHS,467424509,Modified Inverted Generational Distance,0.0178604
MOFJSSP,mk02,4,116,IHS,944441939,Modified Inverted Generational Distance,0.020715
MOFJSSP,mk02,4,116,IHS,414977408,Modified Inverted Generational Distance,0.0170347
MOFJSSP,mk02,4,116,IHS,819312498,Modified Inverted Generational Distance,0.0151318
MOFJSSP,mk02,4,116,IHS,562386085,Modified Inverted Generational Distance,0.0168225
MOFJSSP,mk02,4,116,IHS,287613914,Modified Inverted Generational Distance,0.0182168
MOFJSSP,mk02,4,116,IHS,755772793,Modified Inverted Generational Distance,0.0145627
MOFJSSP,mk02,4,116,NS-BRKGA,305089489,Modified Inverted Generational Distance,0.0049698
MOFJSSP,mk02,4,116,NS-BRKGA,511812191,Modified Inverted Generational Distance,0.00480527
MOFJSSP,mk02,4,116,NS-BRKGA,608055156,Modified Inverted Generational Distance,0.00484445
MOFJSSP,mk02,4,116,NS-BRKGA,467424509,Modified Inverted Generational Distance,0.00395362
MOFJSSP,mk02,4,116,NS-BRKGA,944441939,Modified Inverted Generational Distance,0.0044055
MOFJSSP,mk02,4,116,NS-BRKGA,414977408,Modified Inverted Generational Distance,0.00496933
MOFJSSP,mk02,4,116,NS-BRKGA,819312498,Modified Inverted Generational Distance,0.00424195
MOFJSSP,mk02,4,116,NS-BRKGA,562386085,Modified Inverted Generational Distance,0.00486923
MOFJSSP,mk02,4,116,NS-BRKGA,287613914,Modified Inverted Generational Distance,0.00556803
MOFJSSP,mk02,4,116,NS-BRKGA,755772793,Modified Inverted Generational Distance,0.0052223
MOFJSSP,mk03,4,300,NSGA-II,305089489,Modified Inverted Generational Distance,0.00191768
MOFJSSP,mk03,4,300,NSGA-II,511812191,Modified Inverted Generational Distance,0.00179045
MOFJSSP,mk03,4,300,NSGA-II,608055156,Modified Inverted Generational Distance,0.00223973
MOFJSSP,mk03,4,300,NSGA-II,467424509,Modified Inverted Generational Distance,0.00147971
MOFJSSP,mk03,4,300,NSGA-II,944441939,Modified Inverted Generational Distance,0.00206142
MOFJSSP,mk03,4,300,NSGA-II,414977408,Modified Inverted Generational Distance,0.00270967
MOFJSSP,mk03,4,300,NSGA-II,819312498,Modified Inverted Generational Distance,0.00153086
MOFJSSP,mk03,4,300,NSGA-II,562386085,Modified Inverted Generational Distance,0.0021515
MOFJSSP,mk03,4,300,NSGA-II,287613914,Modified Inverted Generational Distance,0.00221132
MOFJSSP,mk03,4,300,NSGA-II,755772793,Modified Inverted Generational Distance,0.00193405
MOFJSSP,mk03,4,300,NSPSO,305089489,Modified Inverted Generational Distance,0.00817041
MOFJSSP,mk03,4,300,NSPSO,511812191,Modified Inverted Generational Distance,0.0117921
MOFJSSP,mk03,4,300,NSPSO,608055156,Modified Inverted Generational Distance,0.0125285
MOFJSSP,mk03,4,300,NSPSO,467424509,Modified Inverted Generational Distance,0.00711388
MOFJSSP,mk03,4,300,NSPSO,944441939,Modified Inverted Generational Distance,0.0112592
MOFJSSP,mk03,4,300,NSPSO,414977408,Modified Inverted Generational Distance,0.0151329
MOFJSSP,mk03,4,300,NSPSO,819312498,Modified Inverted Generational Distance,0.00996174
MOFJSSP,mk03,4,300,NSPSO,562386085,Modified Inverted Generational Distance,0.0140546
MOFJSSP,mk03,4,300,NSPSO,287613914,Modified Inverted Generational Distance,0.0104419
MOFJSSP,mk03,4,300,NSPSO,755772793,Modified Inverted Generational Distance,0.0147387
MOFJSSP,mk03,4,300,MOEA/D-DE,305089489,Modified Inverted Generational Distance,0.00255412
MOFJSSP,mk03,4,300,MOEA/D-DE,511812191,Modified Inverted Generational Distance,0.00487863
MOFJSSP,mk03,4,300,MOEA/D-DE,608055156,Modified Inverted Generational Distance,0.00658315
MOFJSSP,mk03,4,300,MOEA/D-DE,467424509,Modified Inverted Generational Distance,0.00460436
MOFJSSP,mk03,4,300,MOEA/D-DE,944441939,Modified Inverted Generational Distance,0.00447406
MOFJSSP,mk03,4,300,MOEA/D-DE,414977408,Modified Inverted Generational Distance,0.00241677
MOFJSSP,mk03,4,300,MOEA/D-DE,819312498,Modified Inverted Generational Distance,0.00379775
MOFJSSP,mk03,4,300,MOEA/D-DE,562386085,Modified Inverted Generational Distance,0.00450969
MOFJSSP,mk03,4,300,MOEA/D-DE,287613914,Modified Inverted Generational Distance,0.00416511
MOFJSSP,mk03,4,300,MOEA/D-DE,755772793,Modified Inverted Generational Distance,0.00575729
MOFJSSP,mk03,4,300,MHACO,305089489,Modified Inverted Generational Distance,0.0153734
MOFJSSP,mk03,4,300,MHACO,511812191,Modified Inverted Generational Distance,0.0136532
MOFJSSP,mk03,4,300,MHACO,608055156,Modified Inverted Generational Distance,0.00966737
MOFJSSP,mk03,4,300,MHACO,467424509,Modified Inverted Generational Distance,0.0126194
MOFJSSP,mk03,4,300,MHACO,944441939,Modified Inverted Generational Distance,0.0124681
MOFJSSP,mk03,4,300,MHACO,414977408,Modified Inverted Generational Distance,0.0176191
