Solver,Time,epsilon,Standard Deviation
nspso,176.41386666666668,0.6951355066666667,0.05961126975132913
nspso,244.33322,0.70481408,0.05675958206051937
nspso,338.4387,0.7140973533333334,0.05535248783289171
nspso,468.84372666666667,0.7211508,0.055206606838105715
nspso,649.5699333333333,0.7290975,0.05492247736812022
nspso,900.0165,0.7368487133333333,0.05441704927282961
moead,0.018581456333333333,0.4828798066666667,0.0643727276719638
moead,0.04791745866666667,0.49215089333333334,0.064960917086869
moead,0.07742572866666667,0.5010761133333334,0.06531983792661217
moead,0.13368232733333332,0.5115507333333333,0.06475992382407675
moead,0.19531200066666668,0.52059614,0.06648469405154783
moead,0.28529805333333336,0.5283999733333333,0.06565156751472294
moead,0.40930826666666664,0.5394140266666667,0.06724425203897477
moead,0.5891450533333333,0.55185384,0.069621591494034
moead,0.83629878,0.5614444333333334,0.071529521289077
moead,1.17809646,0.5726071,0.07399574699666164
moead,1.6539077933333333,0.5829985466666666,0.07494582064018443
moead,2.3126451333333335,0.5938596066666667,0.07589059043112782
moead,3.2308535333333332,0.6072962666666667,0.07707175957653824
moead,4.506803266666667,0.6208980866666667,0.07875170214893679
moead,6.2810418,0.6374586799999999,0.08073672139475795
moead,8.746190733333334,0.654306,0.08113667250167642
moead,12.1729588,0.6746233733333333,0.07731748855889149
moead,16.938788666666667,0.6952443466666667,0.07454809109012134
moead,23.569478,0.7184927266666666,0.06954083032560404
moead,32.79688266666667,0.74361162,0.06615037274065139
moead,45.636902,0.77066344,0.06219919237660361
moead,63.511158,0.7899886666666667,0.06136514514620101
moead,88.40115333333334,0.8064409333333333,0.057964075184973124
moead,123.06651666666667,0.81674934,0.06025019727410184
moead,171.36241333333334,0.82313788,0.061401972968532996
moead,238.66344666666666,0.8267185666666667,0.060891504363332606
moead,332.4710866666667,0.8301316266666666,0.06026587001310831
moead,463.25830666666667,0.8323498733333333,0.059621715360266406
moead,645.6482266666667,0.8348359933333334,0.057943663395444024
moead,900.0164066666666,0.8374168266666666,0.05727054444690501
mhaco,0.0179862566,0.4828798066666667,0.0643727276719638
mhaco,0.05014100133333333,0.49176808666666666,0.06619514867896305
mhaco,0.081197112,0.49816482,0.06647645083888856
mhaco,0.13919471133333333,0.5053181,0.06485803481179221
mhaco,0.20933384866666666,0.5209014333333334,0.06926115368471086
mhaco,0.3062879926666667,0.5378418333333334,0.07202359421693044
mhaco,0.4402247733333333,0.5500773133333333,0.07360185546183366
mhaco,0.6264478133333333,0.5669828933333333,0.07351869329178007
mhaco,0.88478992,0.58176824,0.07703486802075778
mhaco,1.2431642666666667,0.59595074,0.07623884251723781
mhaco,1.7385533133333333,0.6098308066666667,0.07513216453053184
mhaco,2.4239844066666665,0.62377634,0.071629040473016
mhaco,3.3744930666666666,0.63668238,0.07003036883689684
mhaco,4.6914796,0.6464620466666666,0.06689296564710613
mhaco,6.517577533333333,0.65544758,0.06539319320274814
mhaco,9.048791133333333,0.66450492,0.06177426197870511
mhaco,12.558915466666667,0.6727742466666666,0.05966818120585927
mhaco,17.426687866666665,0.6808996533333334,0.05541139307061921
mhaco,24.183759333333334,0.6882329466666667,0.054417364135049134
mhaco,33.560466,0.6946121133333333,0.052372598119939655
mhaco,46.578032666666665,0.70011618,0.051534696999658174
mhaco,64.65820666666667,0.70601356,0.05033020491845786
mhaco,89.77534133333333,0.7106826333333334,0.049370140264507416
mhaco,124.678362,0.7155479266666667,0.048446623526330175
mhaco,173.1995,0.7200713866666667,0.04873757497936904
mhaco,240.67072,0.7248211866666666,0.049556133317695025
mhaco,334.52505333333335,0.7288890066666667,0.04879342196815439
mhaco,465.12624666666665,0.73290498,0.04809463582564005
mhaco,646.9206666666666,0.73615724,0.0478879930086696
mhaco,900.01542,0.7397556933333334,0.04739698019887383
ihs,0.018436448933333332,0.4828798066666667,0.0643727276719638
ihs,0.028626072733333334,0.4828798066666667,0.0643727276719638
ihs,0.043888652,0.48338148,0.06427729143096292
ihs,0.06545279866666667,0.48431487333333334,0.06471859583579516
ihs,0.09659798533333333,0.48602642,0.06422152007467287
ihs,0.141401044,0.48847808,0.06436164054041786
ihs,0.20555758066666666,0.49088835333333336,0.06385660776108854
ihs,0.29755292,0.49582926,0.0645295900307446
ihs,0.42952198,0.4999281466666667,0.06385755592354503
ihs,0.61902482,0.5068606,0.06367695468619226
ihs,0.8912743533333334,0.5149639133333334,0.06417494908942291
ihs,1.2821814333333332,0.5254717733333334,0.06580888552438569
ihs,1.84357356,0.5359347466666666,0.06587151209091413
ihs,2.650243666666667,0.5476364133333333,0.06604049062702018
ihs,3.8093444666666665,0.5578317733333333,0.06682482656758043
ihs,5.4755091333333334,0.5683980466666667,0.06625027034690557
ihs,7.8710152,0.5779506133333333,0.06380727825127838
ihs,11.3166704,0.5887256666666667,0.06109796029039376
ihs,16.2731992,0.5984832133333333,0.059763791702772996
ihs,23.405416,0.6068154466666666,0.05960482007799951
ihs,33.671138666666664,0.6154569333333333,0.05850317385317531
ihs,48.45204,0.6238584266666667,0.058477480652765694
ihs,69.74006666666666,0.6316911933333333,0.0570506419802472
ihs,100.40926066666667,0.6393794266666667,0.05424865663277782
ihs,144.60698666666667,0.6456911666666667,0.05409409992432671
ihs,208.32088,0.6510959333333334,0.05370496485486831
ihs,300.1987,0.6566635466666667,0.05291259974251152
ihs,432.73204,0.66212992,0.05313340624568243
ihs,623.9726733333333,0.6688457666666666,0.052628216698248555
ihs,900.0039066666667,0.67322246,0.05368265449527866
nsbrkga,0.05267474,0.49452542,0.06435047178242809
nsbrkga,0.1083919,0.5071662066666667,0.06321190731961698
nsbrkga,0.16334898933333333,0.51800602,0.06321047850675779
nsbrkga,0.2713263913333333,0.5394318,0.06323757027486474
nsbrkga,0.3880117066666667,0.5625953533333333,0.06408470567939949
nsbrkga,0.5587201133333334,0.5896742333333334,0.06405506410499896
nsbrkga,0.7838649533333333,0.6179611333333334,0.061293865615597354
nsbrkga,1.0864272933333334,0.64628514,0.05849865764650806
nsbrkga,1.4981131666666667,0.6736163133333334,0.05735954299240133
nsbrkga,2.0519894533333334,0.6973355266666666,0.05636310287931146
nsbrkga,2.7986134,0.71962888,0.06017982976972451
nsbrkga,3.8089478,0.7414805133333333,0.060787276079049296
nsbrkga,5.171673533333333,0.75888052,0.05950537289437194
nsbrkga,7.016848933333334,0.7756554,0.05812825118441453
nsbrkga,9.508800133333333,0.7881673266666667,0.054210855297878044
nsbrkga,12.875022733333333,0.7943767,0.05373424033893113
nsbrkga,17.4292436,0.7963970466666667,0.05441599130589442
nsbrkga,23.587617333333334,0.7980533533333334,0.05527661144250426
nsbrkga,31.921228,0.7987426933333334,0.055671634641081116
nsbrkga,43.19652333333333,0.7998196066666666,0.056368324458693046
nsbrkga,58.45788266666667,0.8007736866666667,0.056700838555182716
nsbrkga,79.120794,0.8015666,0.05712413192126765
nsbrkga,107.115346,0.8040477333333333,0.0577667783884308
nsbrkga,145.04894666666667,0.8077737,0.05872422939031705
nsbrkga,196.4708,0.81090592,0.05816224625502181
nsbrkga,266.20288,0.8148345,0.05800284606251963
nsbrkga,360.80084,0.8199289466666667,0.057922729873836266
nsbrkga,489.1737533333333,0.82654498,0.0568081624787112
nsbrkga,663.44322,0.8342977333333333,0.055598472180093464
nsbrkga,900.02354,0.8429189133333334,0.05183577887686228
