0,0.00385993,0.0883007
1,0.0123859,0.0883007
2,0.0208406,0.0883007
4,0.0377434,0.0762983
6,0.0573779,0.0762983
9,0.0925156,0.0634262
13,0.143357,0.0634262
19,0.21342,0.0604768
28,0.320538,0.0454956
41,0.472869,0.0413394
60,0.692425,0.0316884
88,1.01838,0.0316884
129,1.48609,0.0293332
189,2.16933,0.0267269
275,3.16334,0.0235657
401,4.61535,0.0229914
585,6.72864,0.018459
851,9.81574,0.018459
1236,14.3146,0.0172336
1803,20.8654,0.014747
2635,30.4135,0.0145938
3852,44.32,0.0145938
5631,64.5808,0.01444
8186,94.1,0.0143882
11887,137.105,0.0143882
17200,199.765,0.0143882
24707,291.049,0.0143807
35454,424.031,0.0116347
50840,617.776,0.0116347
73160,900.001,0.00951376
