0,0.0399422,0.861868
1,0.0821281,0.751078
2,0.121063,0.638729
4,0.195747,0.562928
7,0.305948,0.293423
11,0.455717,0.217857
17,0.67268,0.113541
25,0.969618,0.0595644
36,1.37699,0.0324388
52,1.93975,0.0215988
77,2.74756,0.013617
113,3.89449,0.0102617
163,5.4793,0.00972248
243,7.72981,0.00951082
364,10.884,0.00951082
529,15.3045,0.00945412
766,21.515,0.00933587
1107,30.2469,0.00923952
1591,42.5287,0.00911862
2277,59.8057,0.00906572
3241,84.0699,0.00901217
4577,118.186,0.00864563
6373,166.136,0.00860718
9066,233.529,0.00859904
12909,328.232,0.00859781
19048,461.332,0.00859453
29988,648.395,0.00857114
45159,911.29,0.00856908
65541,1280.77,0.00856536
90961,1800.02,0.00850992
