0,0.00614479,0.858762
1,0.00980688,0.858762
2,0.0132467,0.858762
3,0.0169777,0.858762
4,0.0209551,0.858762
6,0.0282692,0.858762
8,0.0364931,0.858762
10,0.0451382,0.858762
14,0.0561512,0.858762
19,0.0677722,0.552113
25,0.0824586,0.552113
32,0.0995092,0.552113
41,0.120446,0.549443
48,0.146362,0.549443
56,0.175477,0.549443
67,0.21363,0.54386
84,0.257409,0.409772
107,0.309995,0.381259
135,0.372349,0.358603
169,0.447159,0.213714
208,0.536211,0.196886
255,0.643657,0.196886
312,0.771369,0.16923
381,0.924618,0.123476
461,1.10708,0.123476
557,1.32747,0.123476
671,1.59068,0.122142
808,1.90546,0.115984
974,2.2809,0.0832494
1171,2.73109,0.0742228
1405,3.26921,0.0740483
1687,3.91469,0.0599703
2035,4.68737,0.0598902
2428,5.61046,0.059374
2880,6.7154,0.0559612
3417,8.03992,0.0529059
4088,9.62415,0.0347913
4877,11.5206,0.0347913
5798,13.789,0.0296255
6896,16.5049,0.0293327
8221,19.7543,0.0293327
9734,23.644,0.0270745
11476,28.2976,0.0260762
13552,33.8687,0.0172936
16083,40.5365,0.0172637
19046,48.5158,0.0159399
22468,58.0636,0.0159399
26477,69.4911,0.0158828
31137,83.1683,0.0158828
36688,99.536,0.0149019
43278,119.125,0.0140172
51199,142.57,0.0135207
60491,170.627,0.0130534
71475,204.205,0.0130506
84903,244.392,0.0128079
100804,292.483,0.0125646
120068,350.037,0.0113514
139966,418.918,0.0109935
156528,501.353,0.00965268
176318,600.002,0.00965268
