0,0.0258251,0.681216
1,0.0501189,0.687486
2,0.0741858,0.694383
4,0.121807,0.729819
7,0.19392,0.756979
11,0.292192,0.767523
16,0.411404,0.801478
25,0.589379,0.840842
39,0.83051,0.864687
58,1.16345,0.880485
85,1.64035,0.889078
123,2.29404,0.890169
178,3.21312,0.898165
248,4.49616,0.915572
336,6.28037,0.918428
461,8.75671,0.920468
652,12.1947,0.921494
923,16.9887,0.922013
1304,23.6589,0.92204
1860,32.9457,0.922044
2650,45.8739,0.922053
3752,63.8672,0.929635
5284,88.9022,0.930479
7402,123.749,0.935278
10366,172.257,0.936173
14508,239.778,0.938638
20302,333.764,0.945508
28442,464.58,0.945535
39736,646.653,0.945894
54648,900.013,0.946425
