0,0.0198341,0.681459
1,0.055357,0.687026
2,0.0858328,0.687037
4,0.145631,0.692508
7,0.235897,0.700633
11,0.355743,0.701108
17,0.535468,0.706421
25,0.774348,0.718551
36,1.1068,0.736129
52,1.58692,0.742411
75,2.27878,0.761488
108,3.26511,0.763443
154,4.64346,0.775195
220,6.62002,0.786892
313,9.40419,0.807091
445,13.3601,0.814329
633,18.9766,0.822576
900,26.9464,0.840247
1279,38.2726,0.860792
1809,54.3229,0.866077
2563,77.105,0.876744
3638,109.447,0.883757
5163,155.341,0.888196
7315,220.473,0.894784
10364,312.865,0.897263
14689,443.961,0.900986
20787,629.991,0.910378
29425,893.966,0.912222
38333,1268.55,0.914647
49789,1800.03,0.915133
