0,0.00713529,0.725389
1,0.0217766,0.725389
2,0.035369,0.725389
4,0.061744,0.725389
8,0.0996786,0.736842
14,0.154268,0.752632
23,0.235403,0.768817
37,0.354055,0.852071
58,0.524585,0.9
89,0.775259,0.909091
135,1.14441,0.920245
203,1.68844,0.925926
304,2.49604,0.925926
451,3.67772,0.925926
668,5.41634,0.925926
987,7.98071,0.931034
1448,11.7606,0.947368
2098,17.3214,0.947368
3042,25.5074,0.947368
4408,37.5632,0.947368
5872,55.3132,0.947368
8408,81.4555,0.947368
11493,119.95,0.947368
16044,176.634,0.947368
22877,260.087,0.947368
37504,382.959,0.947368
58948,563.884,0.947368
90476,830.275,0.947368
136560,1222.51,0.947368
203910,1800.01,0.947368
